DAY,VOLUME_USD
2022-01-03 00:00:00.000,78116994.26
2022-01-04 00:00:00.000,84156253.7
2022-01-05 00:00:00.000,149260491.6
2022-01-06 00:00:00.000,113323050.16
2022-01-07 00:00:00.000,149537047.95
2022-01-08 00:00:00.000,119945979.33
2022-01-09 00:00:00.000,51715341.04
2022-01-10 00:00:00.000,120564936.7
2022-01-11 00:00:00.000,62477030.5
2022-01-12 00:00:00.000,67332735.88
2022-01-13 00:00:00.000,66392600.74
2022-01-14 00:00:00.000,88296625.95
2022-01-15 00:00:00.000,73292790.32
2022-01-16 00:00:00.000,80518351.94
2022-01-17 00:00:00.000,120482756.22
2022-01-18 00:00:00.000,96820510.92
2022-01-19 00:00:00.000,83528771.78
2022-01-20 00:00:00.000,122897915.23
2022-01-21 00:00:00.000,214906685.36
2022-01-22 00:00:00.000,161706979.58
2022-01-23 00:00:00.000,77311903.79
2022-01-24 00:00:00.000,216347489
2022-01-25 00:00:00.000,144122821.4
2022-01-26 00:00:00.000,175660248.04
2022-01-27 00:00:00.000,142119924.17
2022-01-28 00:00:00.000,95910358.59
2022-01-29 00:00:00.000,75439638.18
2022-01-30 00:00:00.000,127877169.9
2022-01-31 00:00:00.000,84691607.87
2022-02-01 00:00:00.000,60386822.68
2022-02-02 00:00:00.000,92615236.32
2022-02-03 00:00:00.000,56623705.57
2022-02-04 00:00:00.000,82062893.25
2022-02-05 00:00:00.000,56814551.72
2022-02-06 00:00:00.000,60431136.9
2022-02-07 00:00:00.000,80533048.16
2022-02-08 00:00:00.000,72848891.37
2022-02-09 00:00:00.000,71118632.92
2022-02-10 00:00:00.000,96205846.83
2022-02-11 00:00:00.000,95957098
2022-02-12 00:00:00.000,43501163.3
2022-02-13 00:00:00.000,36206341.52
2022-02-14 00:00:00.000,82528152.18
2022-02-15 00:00:00.000,67337359.5
2022-02-16 00:00:00.000,76999448.65
2022-02-17 00:00:00.000,87172195.29
2022-02-18 00:00:00.000,67256646.65
2022-02-19 00:00:00.000,50891276.52
2022-02-20 00:00:00.000,69718342.45
2022-02-21 00:00:00.000,89689778.27
2022-02-22 00:00:00.000,114421602.75
2022-02-23 00:00:00.000,56241620.66
2022-02-24 00:00:00.000,166272562.26
2022-02-25 00:00:00.000,68174450.89
2022-02-26 00:00:00.000,43217890.99
2022-02-27 00:00:00.000,69011819.46
2022-02-28 00:00:00.000,59288351.94
2022-03-01 00:00:00.000,59392596.48
2022-03-02 00:00:00.000,63743830.97
2022-03-03 00:00:00.000,93134932.29
2022-03-04 00:00:00.000,71852759.8
2022-03-05 00:00:00.000,26327580.24
2022-03-06 00:00:00.000,42391226.01
2022-03-07 00:00:00.000,60205283.98
2022-03-08 00:00:00.000,52159494.05
2022-03-09 00:00:00.000,45083533.44
2022-03-10 00:00:00.000,45205915.4
2022-03-11 00:00:00.000,40678994.98
