DATE,POOL_NAME,POOL_ADDR,MIN_EP,MAX_EP
2024-03-16 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,1861.863196186,4210.349272199
2024-03-17 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2015.72066971,7555.218108821
2024-03-17 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.0001457785059,0.000268209043
2024-03-17 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.005774,0.006403301667
2024-03-17 00:00:00.000,DAI-USDC,0x950847d1dd451b67a2fc1795c0c9a53cf88e63a2,1.128607071,1.128607071
2024-03-17 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3371.921160126,4027.99357614
2024-03-18 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.0001280614053,0.0001939102851
2024-03-18 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2215.329701145,11279.969959402
2024-03-18 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,261.501319046,34426.797722289
2024-03-19 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3238.816209912,3466.732111686
2024-03-19 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,1865.803511775,6169.527743855
2024-03-19 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.00654,0.00654
2024-03-19 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.000101992416,0.0001889899615
2024-03-19 00:00:00.000,DAI-USDC,0x950847d1dd451b67a2fc1795c0c9a53cf88e63a2,1.077554197,1.077554197
2024-03-20 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,1333.342699534,403061.844945177
2024-03-20 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.003014149572,0.003014149572
2024-03-20 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3148.360498696,50177.687444806
2024-03-20 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.0001006634,0.0001492280977
2024-03-21 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,1652.455303066,8565.745029002
2024-03-21 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3456.300440731,3456.300440731
2024-03-21 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.0066219,0.007252982771
2024-03-21 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00012444744,0.0002004519753
2024-03-21 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.4736885761,1.583087628
2024-03-21 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,0.9915,0.9915
2024-03-22 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3302.84960513,316115.591661371
2024-03-22 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.4197437605,1.514649678
2024-03-22 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2947.768751387,4707.960094641
2024-03-22 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00009617377395,0.0002946275485
2024-03-23 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3.850345712,3389.354289107
2024-03-23 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.3808335019,1.47696375
2024-03-23 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2819.239216935,3786.871993728
2024-03-23 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.00667,0.00667
2024-03-23 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.000047056975,0.0001075072632
2024-03-24 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2846.57515103,4011.640227489
2024-03-24 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.4069243206,1.247971844
2024-03-24 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.01155062,0.01155062
2024-03-24 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.0072902,0.0072902
2024-03-24 00:00:00.000,USDC-0x869...1ebe,0xf86f0a41520fce0d23accb12309acd444bd42bdd,3.342987495e-15,3.342987495e-15
2024-03-24 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,2993.958970618,5871.575802859
2024-03-24 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00005128678,0.0001615827089
2024-03-25 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.3423617899,1.119499682
2024-03-25 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.0000339830712,0.00009744651029
2024-03-25 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,1642.941615863,53344.782195206
2024-03-25 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3091.351674326,4223.178625389
2024-03-26 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2871.368821277,4379.458394545
2024-03-26 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.00350961611,0.01090421166
2024-03-26 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3953.365960309,6701.733473104
2024-03-26 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,1.093553809,1.093553809
2024-03-26 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.0000723556497,0.0001646364295
2024-03-26 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.01022458822,0.01022458822
2024-03-27 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.008203458422,0.008203458422
2024-03-27 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.009234078529,0.009234078529
2024-03-27 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3070.386501443,4097.448859337
2024-03-27 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003466165441,0.00007954386591
2024-03-27 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,1864.833261117,64386.249410238
2024-03-27 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.165748611,1.06065156
2024-03-28 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,1349.057599271,6907.002566296
2024-03-28 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00004597851421,0.00007721199745
2024-03-28 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,1,1
2024-03-28 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,1.004838544,1.257891745
2024-03-28 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3129.233590745,4119.482758621
2024-03-28 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.008986708538,0.008986708538
2024-03-28 00:00:00.000,USDC-RARI,0x61302ba0812b767503316c7e8ade475c1a4543ec,0.0015,0.0015
2024-03-29 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.03425800484,0.164325435
2024-03-29 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,1.360200849,2.210295036
2024-03-29 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,1842.948818,7128.16685546
2024-03-29 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3254.75,7459.526396879
2024-03-29 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00005256731206,0.00005767380286
2024-03-30 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.2631128266,1.723182619
2024-03-30 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,17009.598502579,17009.598502579
2024-03-30 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.0100319,0.01838224195
2024-03-30 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.1104167182,0.1921714356
2024-03-30 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.0003630979884,0.0007492401583
2024-03-30 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00004776245408,0.00005209304462
2024-03-30 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,0.884293029,0.9839617333
2024-03-30 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2997.608006233,4798.9896169
2024-03-31 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,1.516746446,1.622078833
2024-03-31 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.0002061949301,0.0009642547786
2024-03-31 00:00:00.000,DAI-USDC,0x950847d1dd451b67a2fc1795c0c9a53cf88e63a2,1.014369348,1.014369348
2024-03-31 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003687035102,0.00004782753795
2024-03-31 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2803.623848677,3818.512724876
2024-03-31 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.04665364269,0.06165726632
2024-03-31 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.09076903874,0.154017252
2024-03-31 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3614.5,102614.71066442
2024-04-01 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.0003261849293,0.005479099338
2024-04-01 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.0729376332,0.1527549681
2024-04-01 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.04622993847,0.05530812208
2024-04-01 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,1.390842571,1.557053095
2024-04-01 00:00:00.000,DAI-USDC,0x950847d1dd451b67a2fc1795c0c9a53cf88e63a2,0.9610198753,0.9610198753
2024-04-01 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00004320253477,0.00004591476378
2024-04-01 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,1738.167783052,4048.983656711
2024-04-01 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3569.09322165,3614
2024-04-02 00:00:00.000,REAL-USDC,0x240a7c24937672f0b980288ab17a0f9a2e5e8b3a,0.0001070931726,0.0001095655514
2024-04-02 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003763847008,0.00004668916212
2024-04-02 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2769.829697603,3591.992846417
2024-04-02 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,0.905474125,0.9686329588
2024-04-02 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,1.150812243,1.39731548
2024-04-02 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,6.170189349,298.328645241
2024-04-02 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.001109480875,0.003876510746
2024-04-02 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.1276408529,0.2091856339
2024-04-02 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.008269821097,0.008499386666
2024-04-02 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,2476.71568749,44426.411687111
2024-04-02 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.03308412153,0.04777589737
2024-04-03 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.1739660263,0.2256936744
2024-04-03 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,2713.751351422,3374.492582706
2024-04-03 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.001947233257,0.004876970526
2024-04-03 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003514060721,0.00003935999602
2024-04-03 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,42.800874079,301.97044968
2024-04-03 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.9590235683,1.133069955
2024-04-03 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.03376384686,0.05041891765
2024-04-03 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2548.157858328,3758.763781147
2024-04-04 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.01369357447,0.01369357447
2024-04-04 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.03733399393,0.04671253425
2024-04-04 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.1628606645,0.2271074778
2024-04-04 00:00:00.000,REAL-USDC,0x240a7c24937672f0b980288ab17a0f9a2e5e8b3a,0.000109075607,0.000109075607
2024-04-04 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.001340879539,0.003270854757
2024-04-04 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3268.820548159,3408.105751868
2024-04-04 00:00:00.000,USDC-opUSDC,0x3b6b5af1cafc0764feaedf8cf5b34b242aafd113,0.166583,0.166583
2024-04-04 00:00:00.000,DAI-USDC,0x950847d1dd451b67a2fc1795c0c9a53cf88e63a2,1.007660608,1.007660608
2024-04-04 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.8178961957,0.92716942
2024-04-04 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,147.359503765,486.382156148
2024-04-04 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3000,3461.833272645
2024-04-04 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00004448367775,0.00004930151729
2024-04-05 00:00:00.000,USDC-CATS,0x3b105999431d2391de692730ea60ae36e05a720c,0.0000887472719,0.0004669441272
2024-04-05 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.7954096057,0.8186084153
2024-04-05 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00004634909215,0.0000481818306
2024-04-05 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,328.641559336,1852.705826674
2024-04-05 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.00909208022,0.009455482404
2024-04-05 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.0301466395,0.03892715074
2024-04-05 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3196.475182051,4887.588274736
2024-04-05 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.001206124098,0.002150938153
2024-04-05 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.1830658885,0.258539755
2024-04-05 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3113.590445406,3385.734428134
2024-04-06 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3325.785033909,3566.139382318
2024-04-06 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.00121457001,0.002345774862
2024-04-06 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.03545673615,0.03899757462
2024-04-06 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003862800404,0.00004459750118
2024-04-06 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3245.17974192,3461.929591659
2024-04-06 00:00:00.000,USDC-CATS,0x3b105999431d2391de692730ea60ae36e05a720c,0.00001803210733,0.0001072697113
2024-04-06 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,1250.285098159,2224.529650473
2024-04-06 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,1.00845666,1.00845666
2024-04-06 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.2020048857,0.2517304081
2024-04-07 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.2137805338,0.2395893211
2024-04-07 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003315333117,0.00003907147215
2024-04-07 00:00:00.000,Rebase-USDC,0x97376bc2633518b7b334cd66f2c9677f76c444b9,0.8599281814,0.8769845896
2024-04-07 00:00:00.000,USDC-CATS,0x3b105999431d2391de692730ea60ae36e05a720c,0.0000203829955,0.0000203829955
2024-04-07 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,0.9616,1.013787917
2024-04-07 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3177.060662007,3500.107912031
2024-04-07 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3368.923197416,3440.773321994
2024-04-07 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,1279.633655836,2282.704822451
2024-04-07 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.001411192603,0.00282595152
2024-04-07 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.03029822378,0.03537860089
2024-04-08 00:00:00.000,NEGED-USDC,0xd1e734765ed18554a62a85c500bd8b5b3e8d1627,0.004067476718,0.004067476718
2024-04-08 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.01351780808,0.01351780808
2024-04-08 00:00:00.000,USDC-DOG,0xfcda377931d5e2000bc721612f783500400f6c64,0.014583,0.014583
2024-04-08 00:00:00.000,PIU-USDC,0x79cf9a02ec0af7c7e172660a5010cc34e963374e,0.00003253327594,0.00003591293967
2024-04-08 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,889.902902582,1565.90237306
2024-04-08 00:00:00.000,USDC-BUIDL,0xcdbe83ca99d76f47f69314860f4eb52c2abaab9c,0.2370662804,0.3254374665
2024-04-08 00:00:00.000,USDC-opUSDC,0x3b6b5af1cafc0764feaedf8cf5b34b242aafd113,0.01976333114,0.01976333114
2024-04-08 00:00:00.000,USDC-ROCK,0xa0ba8e1e09ce03d4bdcb26af2edae8dfb7711d1b,0.004092975125,0.004092975125
2024-04-08 00:00:00.000,WETH-DAI,0xb2839134b8151964f19f6f3c7d59c70ae52852f5,3419.618838886,3828.987233589
2024-04-08 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.0343471,0.04525805849
2024-04-08 00:00:00.000,USDC-USDbC,0xc5accd3e4f6df1912498775807e0972b3ec43f29,0.9857142857,1.004379899
2024-04-08 00:00:00.000,FLOPPA-USDC,0x01205128a5e35babc55ba56bb5695db7b97c74e5,0.001998334514,0.002226070558
2024-04-08 00:00:00.000,WETH-USDC,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,3290.346090293,3814.329941101
2024-04-08 00:00:00.000,USDC-CATS,0x3b105999431d2391de692730ea60ae36e05a720c,0.00002406543128,0.00002406543128
2024-04-09 00:00:00.000,NEGED-DAI,0xc744020e399b9f9dbe0a19916cf7e68c7acffd1f,0.001369071796,0.001881666107
2024-04-09 00:00:00.000,USDC-L-Swing,0xe01d619c09942630df90ef9990fc88c2f520f072,0.01437907904,0.01437907904
2024-04-09 00:00:00.000,USDC-CATS,0x3b105999431d2391de692730ea60ae36e05a720c,0.00002022024676,0.00002538433611
2024-04-09 00:00:00.000,DEGEN-USDC,0x1281769c87c71bfc2613259c4bea97670e04c4a4,0.0345997,0.04329352057
2024-04-09 00:00:00.000,USDC-SAFE,0xbd620783a50daf0d02285622dc62c1dd0295bf58,468.539581516,1168.604404942
