DAY,VOLUME_USD
2023-12-09 00:00:00.000,23477751.73
2023-12-10 00:00:00.000,15299969.8
2023-12-11 00:00:00.000,36603633.31
2023-12-12 00:00:00.000,31316478.1
2023-12-13 00:00:00.000,24969837.28
2023-12-14 00:00:00.000,29645199.69
2023-12-15 00:00:00.000,29464117.03
2023-12-16 00:00:00.000,31192934.79
2023-12-17 00:00:00.000,33890967.26
2023-12-18 00:00:00.000,35563058.9
2023-12-19 00:00:00.000,28932312.83
2023-12-20 00:00:00.000,27298452.03
2023-12-21 00:00:00.000,34776354.47
2023-12-22 00:00:00.000,36616475.85
2023-12-23 00:00:00.000,46799987.22
2023-12-24 00:00:00.000,34458829.59
2023-12-25 00:00:00.000,23494791.26
2023-12-26 00:00:00.000,27520920.73
2023-12-27 00:00:00.000,33723228.49
2023-12-28 00:00:00.000,42626036.42
2023-12-29 00:00:00.000,33004294.11
2023-12-30 00:00:00.000,24860307.98
2023-12-31 00:00:00.000,19979060.61
2024-01-01 00:00:00.000,21624188.36
2024-01-02 00:00:00.000,75159934.76
2024-01-03 00:00:00.000,41563523.65
2024-01-04 00:00:00.000,30349260.14
2024-01-05 00:00:00.000,26905994.72
2024-01-06 00:00:00.000,16930341.41
2024-01-07 00:00:00.000,15425172.52
2024-01-08 00:00:00.000,33235426.59
2024-01-09 00:00:00.000,45936337.61
2024-01-10 00:00:00.000,44897284.27
2024-01-11 00:00:00.000,41070136.64
2024-01-12 00:00:00.000,43554356.25
2024-01-13 00:00:00.000,19895333.56
2024-01-14 00:00:00.000,14978532.63
2024-01-15 00:00:00.000,15451096.79
2024-01-16 00:00:00.000,17713497.58
2024-01-17 00:00:00.000,21320778.25
2024-01-18 00:00:00.000,20084706.42
2024-01-19 00:00:00.000,17726554.22
2024-01-20 00:00:00.000,12437281.97
2024-01-21 00:00:00.000,12806933.78
2024-01-22 00:00:00.000,28784182.06
2024-01-23 00:00:00.000,26385218.81
2024-01-24 00:00:00.000,19522659.37
2024-01-25 00:00:00.000,40217843.48
2024-01-26 00:00:00.000,20047417.69
2024-01-27 00:00:00.000,18877513.33
2024-01-28 00:00:00.000,15738463.23
2024-01-29 00:00:00.000,23641239.3
2024-01-30 00:00:00.000,22020030.26
2024-01-31 00:00:00.000,21082789.78
2024-02-01 00:00:00.000,22357006.06
2024-02-02 00:00:00.000,19416315.53
2024-02-03 00:00:00.000,20514401.61
2024-02-04 00:00:00.000,33945801.99
2024-02-05 00:00:00.000,42726783.35
2024-02-06 00:00:00.000,51632772.09
2024-02-07 00:00:00.000,47538839.06
2024-02-08 00:00:00.000,39016426.38
2024-02-09 00:00:00.000,44169994.53
2024-02-10 00:00:00.000,32949318.82
2024-02-11 00:00:00.000,29624225.98
2024-02-12 00:00:00.000,36397698.28
2024-02-13 00:00:00.000,34802197.42
2024-02-14 00:00:00.000,29526765.83
2024-02-15 00:00:00.000,36256380.11
2024-02-16 00:00:00.000,34628244.37
2024-02-17 00:00:00.000,28658983.02
2024-02-18 00:00:00.000,28674634.74
2024-02-19 00:00:00.000,35788796.99
2024-02-20 00:00:00.000,45176445.12
2024-02-21 00:00:00.000,36809010.33
2024-02-22 00:00:00.000,37107227.79
2024-02-23 00:00:00.000,27804797.35
2024-02-24 00:00:00.000,26692350.11
2024-02-25 00:00:00.000,35294972.54
2024-02-26 00:00:00.000,37014608.81
2024-02-27 00:00:00.000,73086089.86
2024-02-28 00:00:00.000,85862224.48
2024-02-29 00:00:00.000,77776122.88
2024-03-01 00:00:00.000,90139864.98
2024-03-02 00:00:00.000,63381359.51
2024-03-03 00:00:00.000,59376837.72
2024-03-04 00:00:00.000,83805063.29
2024-03-05 00:00:00.000,148013343.2
2024-03-06 00:00:00.000,151041750.55
2024-03-07 00:00:00.000,196224014.02
2024-03-08 00:00:00.000,111091392.93
2024-03-09 00:00:00.000,65546718.81
2024-03-10 00:00:00.000,83466396.95
2024-03-11 00:00:00.000,102420104.99
2024-03-12 00:00:00.000,114590382.13
2024-03-13 00:00:00.000,95896763.5
2024-03-14 00:00:00.000,158088460.23
2024-03-15 00:00:00.000,209621191.23
2024-03-16 00:00:00.000,163072290.9
2024-03-17 00:00:00.000,143695449.87
2024-03-18 00:00:00.000,205047598.29
2024-03-19 00:00:00.000,237082304.49
2024-03-20 00:00:00.000,383239506.54
2024-03-21 00:00:00.000,321279291.88
2024-03-22 00:00:00.000,340103125.38
2024-03-23 00:00:00.000,299355743.33
2024-03-24 00:00:00.000,323859480.76
2024-03-25 00:00:00.000,456118938.01
2024-03-26 00:00:00.000,465035029.22
2024-03-27 00:00:00.000,479637990.53
2024-03-28 00:00:00.000,458953130.900001
2024-03-29 00:00:00.000,594246954.31
2024-03-30 00:00:00.000,753469629.65
2024-03-31 00:00:00.000,693054324.45
2024-04-01 00:00:00.000,657009465.9
2024-04-02 00:00:00.000,600478669.13
2024-04-03 00:00:00.000,490095787.07
2024-04-04 00:00:00.000,427718350.35
2024-04-05 00:00:00.000,408725217.93
2024-04-06 00:00:00.000,360201271.46
2024-04-07 00:00:00.000,413344060
2024-04-08 00:00:00.000,538531087.89
2024-04-09 00:00:00.000,516914097.87
2024-04-10 00:00:00.000,480251156.01
2024-04-11 00:00:00.000,478878170.18
2024-04-12 00:00:00.000,517090939.64
2024-04-13 00:00:00.000,556938691.72
2024-04-14 00:00:00.000,414525545.52
2024-04-15 00:00:00.000,389658984.04
2024-04-16 00:00:00.000,386504688.89
2024-04-17 00:00:00.000,361017016.19
2024-04-18 00:00:00.000,380258246.54
2024-04-19 00:00:00.000,423274689.7
2024-04-20 00:00:00.000,270362022.630001
2024-04-21 00:00:00.000,275495610.32
2024-04-22 00:00:00.000,289403846.84
2024-04-23 00:00:00.000,300211319.23
2024-04-24 00:00:00.000,330290621.73
2024-04-25 00:00:00.000,371666993.35
2024-04-26 00:00:00.000,330729682.27
2024-04-27 00:00:00.000,423078100.53
2024-04-28 00:00:00.000,357355521.46
2024-04-29 00:00:00.000,371014360.63
2024-04-30 00:00:00.000,463040790.51
2024-05-01 00:00:00.000,423320863.49
2024-05-02 00:00:00.000,328651387.37
2024-05-03 00:00:00.000,331610357.58
2024-05-04 00:00:00.000,295127783.75
2024-05-05 00:00:00.000,220656684.34
2024-05-06 00:00:00.000,299029630.47
2024-05-07 00:00:00.000,315243950.28
2024-05-08 00:00:00.000,315073218.72
2024-05-09 00:00:00.000,256385977.43
2024-05-10 00:00:00.000,237090641.88
2024-05-11 00:00:00.000,186821097.56
2024-05-12 00:00:00.000,185346062.09
2024-05-13 00:00:00.000,263531438.26
2024-05-14 00:00:00.000,243125309.28
2024-05-15 00:00:00.000,296404455.89
2024-05-16 00:00:00.000,234006604.58
2024-05-17 00:00:00.000,244184489.75
2024-05-18 00:00:00.000,154276481.43
2024-05-19 00:00:00.000,155150453.14
2024-05-20 00:00:00.000,371259782.52
2024-05-21 00:00:00.000,366402513.09
2024-05-22 00:00:00.000,318704350.81
2024-05-23 00:00:00.000,531204946.75
2024-05-24 00:00:00.000,297994605.99
2024-05-25 00:00:00.000,198917892.21
2024-05-26 00:00:00.000,241115670.1
2024-05-27 00:00:00.000,249731020.88
2024-05-28 00:00:00.000,270861826.19
2024-05-29 00:00:00.000,308059418
2024-05-30 00:00:00.000,304743285.01
2024-05-31 00:00:00.000,245063609.25
2024-06-01 00:00:00.000,163998521.39
2024-06-02 00:00:00.000,226219830.88
2024-06-03 00:00:00.000,291080074.62
2024-06-04 00:00:00.000,269153933.25
2024-06-05 00:00:00.000,286210662.3
2024-06-06 00:00:00.000,287616151.51
2024-06-07 00:00:00.000,387851218.25
2024-06-08 00:00:00.000,246810877.56
2024-06-09 00:00:00.000,226537228.86
2024-06-10 00:00:00.000,265445579.57
2024-06-11 00:00:00.000,358495012.15
2024-06-12 00:00:00.000,361721840.23
2024-06-13 00:00:00.000,338299721.2
2024-06-14 00:00:00.000,322713731.49
2024-06-15 00:00:00.000,241222776.84
2024-06-16 00:00:00.000,216336807.45
2024-06-17 00:00:00.000,294700343.26
2024-06-18 00:00:00.000,333166187.51
2024-06-19 00:00:00.000,264216436.72
2024-06-20 00:00:00.000,280430340.75
2024-06-21 00:00:00.000,282938344.1
2024-06-22 00:00:00.000,157139718.68
2024-06-23 00:00:00.000,176496335.73
2024-06-24 00:00:00.000,327637034.42
2024-06-25 00:00:00.000,243475410.14
2024-06-26 00:00:00.000,258929455.86
2024-06-27 00:00:00.000,238006028.52
2024-06-28 00:00:00.000,196578932.64
2024-06-29 00:00:00.000,120254449.61
2024-06-30 00:00:00.000,167012141.02
2024-07-01 00:00:00.000,191606838.05
2024-07-02 00:00:00.000,191554334.82
2024-07-03 00:00:00.000,239042669.37
2024-07-04 00:00:00.000,266497033.59
2024-07-05 00:00:00.000,302775706
2024-07-06 00:00:00.000,140716799.04
2024-07-07 00:00:00.000,151407372.17
2024-07-08 00:00:00.000,243435532.58
2024-07-09 00:00:00.000,192053174.93
2024-07-10 00:00:00.000,176572241.31
2024-07-11 00:00:00.000,182936317.93
2024-07-12 00:00:00.000,158143305.95
2024-07-13 00:00:00.000,118651995.52
2024-07-14 00:00:00.000,140261966.22
2024-07-15 00:00:00.000,201866926.28
2024-07-16 00:00:00.000,218643258.59
2024-07-17 00:00:00.000,262358189.649999
2024-07-18 00:00:00.000,236569906.5
2024-07-19 00:00:00.000,250788552.71
2024-07-20 00:00:00.000,213159293.98
2024-07-21 00:00:00.000,208825514.66
2024-07-22 00:00:00.000,208390128.55
2024-07-23 00:00:00.000,277089724.15
2024-07-24 00:00:00.000,192324757.19
2024-07-25 00:00:00.000,253766568.84
2024-07-26 00:00:00.000,182227823.06
2024-07-27 00:00:00.000,185644651.48
2024-07-28 00:00:00.000,207014058.19
2024-07-29 00:00:00.000,223140599.06
2024-07-30 00:00:00.000,207992212.58
2024-07-31 00:00:00.000,225407487.180001
2024-08-01 00:00:00.000,253686210.06
2024-08-02 00:00:00.000,250434835.74
2024-08-03 00:00:00.000,195041405.34
2024-08-04 00:00:00.000,199221750.38
2024-08-05 00:00:00.000,498423794.17
2024-08-06 00:00:00.000,213355187.53
2024-08-07 00:00:00.000,194795571.47
2024-08-08 00:00:00.000,200812713.46
2024-08-09 00:00:00.000,187256120.77
2024-08-10 00:00:00.000,121018937.85
2024-08-11 00:00:00.000,153819913.92
2024-08-12 00:00:00.000,207408861.71
2024-08-13 00:00:00.000,175077332.12
2024-08-14 00:00:00.000,176067909.65
2024-08-15 00:00:00.000,183058305.25
2024-08-16 00:00:00.000,158495265.52
2024-08-17 00:00:00.000,98590158.94
2024-08-18 00:00:00.000,110439931.72
2024-08-19 00:00:00.000,136089943.84
2024-08-20 00:00:00.000,160268523.41
2024-08-21 00:00:00.000,157719186.76
2024-08-22 00:00:00.000,139041100.1
2024-08-23 00:00:00.000,181238016.63
2024-08-24 00:00:00.000,141035153.46
2024-08-25 00:00:00.000,141042104.81
2024-08-26 00:00:00.000,143981280.67
2024-08-27 00:00:00.000,175364089.92
2024-08-28 00:00:00.000,156339623.88
2024-08-29 00:00:00.000,150493225.21
2024-08-30 00:00:00.000,172786207.92
2024-08-31 00:00:00.000,81389563.83
2024-09-01 00:00:00.000,117558078.01
2024-09-02 00:00:00.000,131025859.7
2024-09-03 00:00:00.000,114120395.43
﻿
